Keyword,Match type,Impr.,Interactions,Interaction rate,Conv. rate
[4 Bedroom House In Montgomery County for sale],Exact match,0,0, --,0.00%
"""redfin for sale by owner near me""",Phrase match,0,0, --,0.00%
[3 Bedroom Condo In Texas for sale],Exact match,0,0, --,0.00%
[buy 5 Bedroom Home In Boston],Exact match,0,0, --,0.00%
"""purplebricks fsbo""",Phrase match,0,0, --,0.00%
[5 Bedroom Home In Hemet Ca for sale],Exact match,0,0, --,0.00%
[buy 1 Bedroom Home In New Bern Nc],Exact match,0,0, --,0.00%
[5 Bedroom Home In Craven County for sale],Exact match,0,0, --,0.00%
[buy 3 Bedroom Single Family House In San Francisco Ca],Exact match,0,0, --,0.00%
[5 Bedroom Home In Washington for sale],Exact match,0,0, --,0.00%
[buy 3 Bedroom Condo In Philadelphia County],Exact match,0,0, --,0.00%
[buy Homes In Sarasota County],Exact match,0,0, --,0.00%
[2 Bedroom Single Family House In Sarasota County for sale],Exact match,0,0, --,0.00%
"""redfin fsbo""",Phrase match,0,0, --,0.00%
[5 Bedroom House In Wake County for sale],Exact match,0,0, --,0.00%
[4 Bedroom Single House In Cook County for sale],Exact match,0,0, --,0.00%
"""fsbo real estate""",Phrase match,0,0, --,0.00%
[buy 5 Bedroom Multi Family House In Portland],Exact match,0,0, --,0.00%
[5 Bedroom Single House In Austin for sale],Exact match,0,0, --,0.00%
[buy 1 Bedroom Single Family House In Hays County],Exact match,0,0, --,0.00%
[buy 6 Bedroom Townhouse In Fairfax Va],Exact match,0,0, --,0.00%
[Townhouse In Arapahoe County for sale],Exact match,0,0, --,0.00%
[Single House In Saint Augustine Fl for sale],Exact match,0,0, --,0.00%
[buy 3 Bedroom Single House In Pinellas County],Exact match,0,0, --,0.00%
[buy 9 Bedroom Condo In Los Angeles Ca],Exact match,0,0, --,0.00%
[4 Bedroom Single House In Colorado Springs Co for sale],Exact match,0,0, --,0.00%
[buy 3 Bedroom Home In Las Vegas],Exact match,0,0, --,0.00%
[buy 5 Bedroom Single Family House In Ocean County],Exact match,0,0, --,0.00%
"""zillow fsbo""",Phrase match,0,0, --,0.00%
+buy +5 +Bedroom +Home +In +New +York +County,Broad match,0,0, --,0.00%
+buy +3 +Bedroom +House +In +Clackamas +County,Broad match,0,0, --,0.00%
+3 +Bedroom +House +In +Long +Beach +Ca +for +sale,Broad match,0,0, --,0.00%
+buy +3 +Bedroom +Single +Family +House +In +Gilbert +Az,Broad match,0,0, --,0.00%
+6 +Bedroom +Home +In +Napa +County +for +sale,Broad match,0,0, --,0.00%
+buy +2 +Bedroom +Single +House +In +Clark +County,Broad match,0,0, --,0.00%
+8 +Bedroom +Home +In +Mountain +Center +Ca +for +sale,Broad match,0,0, --,0.00%
+buy +8 +Bedroom +Home +In +Mountain +Center +Ca,Broad match,0,0, --,0.00%
+buy +4 +Bedroom +Home +In +Fountain +Valley +Ca,Broad match,0,0, --,0.00%
+buy +5 +Bedroom +Home +In +Osceola +County,Broad match,0,0, --,0.00%
+1 +Bedroom +Home +In +Franklin +Nj +for +sale,Broad match,0,0, --,0.00%
+4 +Bedroom +Home +In +Wayne +Il +for +sale,Broad match,0,0, --,0.00%
+buy +3 +Bedroom +Single +House +In +Temecula +Ca,Broad match,0,0, --,0.00%
+4 +Bedroom +House +In +New +York +Ny +for +sale,Broad match,0,0, --,0.00%
+1 +Bedroom +Home +In +Denver +Co +for +sale,Broad match,0,0, --,0.00%
 +buy +Single +House +In +Los +Angeles +Ca,Broad match,0,0, --,0.00%
+buy +1 +Bedroom +Home +In +Denver +Co,Broad match,0,0, --,0.00%
+3 +Bedroom +House +In +Saint +Cloud +Fl +for +sale,Broad match,0,0, --,0.00%
+buy +6 +Bedroom +Home +In +Rockland +County,Broad match,0,0, --,0.00%
+1 +Bedroom +Home +In +Colorado +Springs +for +sale,Broad match,0,0, --,0.00%
+buy +2 +Bedroom +Home +In +Monterey +Park +Ca,Broad match,0,0, --,0.00%
 +Homes +In +Trinidad +Co +for +sale,Broad match,14,0,0.00%,0.00%
+buy +1 +Bedroom +Home +In +Farmingdale +Nj,Broad match,0,0, --,0.00%
+buy +1 +Bedroom +Multi +Family +House +In +Philadelphia,Broad match,0,0, --,0.00%
+buy +1 +Bedroom +Home +In +Parker +Co,Broad match,0,0, --,0.00%
+buy +3 +Bedroom +Home +In +Loudoun +County,Broad match,0,0, --,0.00%
 +Townhouse +In +Montgomery +County +for +sale,Broad match,17,2,11.76%,0.00%
+buy +3 +Bedroom +Coop +In +View +Park +Ca,Broad match,0,0, --,0.00%
+buy +3 +Bedroom +House +In +Sacramento +County,Broad match,0,0, --,0.00%
+6 +Bedroom +Home +In +Sun +City +Az +for +sale,Broad match,0,0, --,0.00%
 +Single +House +In +Jamesburg +Nj +for +sale,Broad match,0,0, --,0.00%
 +Townhouse +In +Long +Beach +Ca +for +sale,Broad match,30,5,16.67%,0.00%
+buy +1 +Bedroom +Home +In +Franklin +Nj,Broad match,0,0, --,0.00%
+buy +2 +Bedroom +House +In +New +York +County,Broad match,0,0, --,0.00%
 +Homes +In +Sparta +Nj +for +sale,Broad match,16,3,18.75%,0.00%
+6 +Bedroom +House +In +Chatsworth +Ca +for +sale,Broad match,0,0, --,0.00%
+buy +3 +Bedroom +Home +In +San +Antonio +Tx,Broad match,0,0, --,0.00%
 +Houses +In +North +Las +Vegas +Nv +for +sale,Broad match,0,0, --,0.00%
 +Homes +In +Ridgewood +Nj +for +sale,Broad match,69,9,13.04%,0.00%
+buy +6 +Bedroom +Condo +In +Travis +County,Broad match,0,0, --,0.00%
+3 +Bedroom +House +In +St +Petersburg +Fl +for +sale,Broad match,0,0, --,0.00%
+1 +Bedroom +Townhouse +In +Denver +County +for +sale,Broad match,0,0, --,0.00%
+buy +5 +Bedroom +Multi +Family +House +In +Los +Angeles +County,Broad match,0,0, --,0.00%
+1 +Bedroom +Single +House +In +Bexar +County +for +sale,Broad match,0,0, --,0.00%
+buy +1 +Bedroom +House +In +Silver +Spring +Md,Broad match,0,0, --,0.00%
+1 +Bedroom +Single +House +In +Prince +William +County +for +sale,Broad match,0,0, --,0.00%
 +Condos +In +Portland +Or +for +sale,Broad match,7,0,0.00%,0.00%
+buy +3 +Bedroom +Home +In +Trinidad +Co,Broad match,0,0, --,0.00%
+buy +9 +Bedroom +Single +Family +House +In +Oakland +Ca,Broad match,0,0, --,0.00%
+buy +6 +Bedroom +Condo +In +Austin,Broad match,0,0, --,0.00%
+buy +7 +Bedroom +Single +House +In +Cherry +Hill +Nj,Broad match,0,0, --,0.00%
+5 +Bedroom +Single +House +In +Cape +May +County +for +sale,Broad match,0,0, --,0.00%
+3 +Bedroom +Home +In +Croton +On +Hudson +Ny +for +sale,Broad match,0,0, --,0.00%
+1 +Bedroom +Single +Family +House +In +Plymouth +Ma +for +sale,Broad match,0,0, --,0.00%
+2 +Bedroom +Single +House +In +Gloucester +County +for +sale,Broad match,0,0, --,0.00%
[buy 4 Bedroom Single House In Arapahoe County],Exact match,0,0, --,0.00%
[buy 1 Bedroom Home In Edison Nj],Exact match,0,0, --,0.00%
[buy 1 Bedroom Single House In Raleigh Nc],Exact match,0,0, --,0.00%
[buy 1 Bedroom House In Redondo Beach Ca],Exact match,0,0, --,0.00%
[3 Bedroom Single Family House In Edison Nj for sale],Exact match,0,0, --,0.00%
[buy 1 Bedroom Home In Nutley Nj],Exact match,0,0, --,0.00%
[Homes In Sarasota County for sale],Exact match,0,0, --,0.00%
[buy 4 Bedroom Townhouse In Pinellas County],Exact match,0,0, --,0.00%
[buy 5 Bedroom House In Wake County],Exact match,0,0, --,0.00%
[buy 2 Bedroom Condo In Oak Park Ca],Exact match,0,0, --,0.00%
[buy 5 Bedroom Home In Staten Island Ny],Exact match,0,0, --,0.00%
[buy 4 Bedroom House In San Diego Ca],Exact match,0,0, --,0.00%
[3 Bedroom House In Littleton Co for sale],Exact match,0,0, --,0.00%
[buy 1 Bedroom Multi Family House In Los Angeles Ca],Exact match,0,0, --,0.00%
[4 Bedroom Single House In Orlando for sale],Exact match,0,0, --,0.00%
[4 Bedroom Single House In Clearwater Fl for sale],Exact match,0,0, --,0.00%
[buy 8 Bedroom House In San Francisco],Exact match,0,0, --,0.00%
[buy 3 Bedroom House In Canyon Lake Tx],Exact match,0,0, --,0.00%
[buy 2 Bedroom Condo In Maricopa Az],Exact match,0,0, --,0.00%
[buy 2 Bedroom Single Family House In Sarasota County],Exact match,0,0, --,0.00%
[buy 2 Bedroom Home In Gardena Ca],Exact match,0,0, --,0.00%
[buy Coop In Damascus Or],Exact match,0,0, --,0.00%
[9 Bedroom Single House In Los Angeles County for sale],Exact match,0,0, --,0.00%
[buy 8 Bedroom Single House In Mountain Center Ca],Exact match,0,0, --,0.00%
[4 Bedroom Single Family House In Delaware County for sale],Exact match,0,0, --,0.00%
[buy 3 Bedroom Coop In Portland],Exact match,0,0, --,0.00%
[1 Bedroom Home In Essex County for sale],Exact match,0,0, --,0.00%
[2 Bedroom Home In Mecklenburg County for sale],Exact match,0,0, --,0.00%
[buy 2 Bedroom Multi Family House In Los Angeles],Exact match,0,0, --,0.00%
[2 Bedroom Townhouse In View Park Ca for sale],Exact match,0,0, --,0.00%
[buy 9 Bedroom Single House In Los Angeles County],Exact match,0,0, --,0.00%
[buy 1 Bedroom Townhouse In Seminole County],Exact match,0,0, --,0.00%
[buy Homes In Smithfield Nc],Exact match,0,0, --,0.00%
[2 Bedroom Multi Family House In Los Angeles for sale],Exact match,0,0, --,0.00%
[buy 2 Bedroom House In San Diego Ca],Exact match,0,0, --,0.00%
[3 Bedroom Home In Crystal River Fl for sale],Exact match,0,0, --,0.00%
[buy 2 Bedroom House In Winchester Ca],Exact match,0,0, --,0.00%
[7 Bedroom Home In Tarzana Ca for sale],Exact match,0,0, --,0.00%
[5 Bedroom Home In Worcester County for sale],Exact match,0,0, --,0.00%
[buy 3 Bedroom Single House In Colorado Springs Co],Exact match,0,0, --,0.00%
[buy 3 Bedroom Home In Georgetown Tx],Exact match,0,0, --,0.00%
[buy 2 Bedroom House In San Francisco],Exact match,0,0, --,0.00%
[buy 3 Bedroom Condo In Portland Or],Exact match,0,0, --,0.00%
[buy 9 Bedroom Home In Little Egg Harbor Twp Nj],Exact match,0,0, --,0.00%
[buy 3 Bedroom Single House In Riverside Ca],Exact match,0,0, --,0.00%
[1 Bedroom House In Sussex County for sale],Exact match,0,0, --,0.00%
[2 Bedroom House In Winchester Ca for sale],Exact match,0,0, --,0.00%
[Houses In Austin Tx for sale],Exact match,19,0,0.00%,0.00%
[buy 3 Bedroom Single House In Hunterdon County],Exact match,0,0, --,0.00%
[buy Condos In View Park Ca],Exact match,0,0, --,0.00%
[buy 1 Bedroom Single Family House In Manatee County],Exact match,0,0, --,0.00%
[buy Houses In Leander Tx],Exact match,0,0, --,0.00%
[3 Bedroom Home In St. Johns County for sale],Exact match,0,0, --,0.00%
[3 Bedroom Coop In Portland for sale],Exact match,0,0, --,0.00%
[buy Houses In Horsham Pa],Exact match,0,0, --,0.00%
[buy 2 Bedroom Townhouse In Seminole County],Exact match,0,0, --,0.00%
+buy +4 +Bedroom +Single +House +In +Chino +Ca,Broad match,0,0, --,0.00%
 +buy +Homes +In +Longmont +Co,Broad match,3,0,0.00%,0.00%
+1 +Bedroom +Single +House +In +San +Diego +for +sale,Broad match,0,0, --,0.00%
+buy +1 +Bedroom +Single +Family +House +In +Plymouth +Ma,Broad match,0,0, --,0.00%
+buy +2 +Bedroom +Home +In +Elbert +Co,Broad match,0,0, --,0.00%
+5 +Bedroom +Single +House +In +Durham +Nc +for +sale,Broad match,0,0, --,0.00%
+4 +Bedroom +Single +Family +House +In +Philadelphia +Pa +for +sale,Broad match,0,0, --,0.00%
+4 +Bedroom +Home +In +Philadelphia +County +for +sale,Broad match,0,0, --,0.00%
+3 +Bedroom +House +In +Elk +Grove +Ca +for +sale,Broad match,0,0, --,0.00%
+buy +7 +Bedroom +Home +In +Lowell +Ma,Broad match,0,0, --,0.00%
+buy +1 +Bedroom +Single +Family +House +In +Tampa +Fl,Broad match,0,0, --,0.00%
+buy +2 +Bedroom +Single +Family +House +In +Edison +Nj,Broad match,0,0, --,0.00%
+4 +Bedroom +Home +In +Menifee +Ca +for +sale,Broad match,0,0, --,0.00%
+3 +Bedroom +Home +In +Chicago +for +sale,Broad match,0,0, --,0.00%
+3 +Bedroom +Home +In +Hudson +County +for +sale,Broad match,0,0, --,0.00%
+2 +Bedroom +Condo +In +Washington +County +for +sale,Broad match,0,0, --,0.00%
+2 +Bedroom +Condo +In +Bradenton +Fl +for +sale,Broad match,0,0, --,0.00%
+buy +3 +Bedroom +Home +In +Manchaca +Tx,Broad match,0,0, --,0.00%
 +buy +Homes +In +Smithfield +Nc,Broad match,23,4,17.39%,0.00%
+buy +2 +Bedroom +Home +In +Ladera +Ranch +Ca,Broad match,0,0, --,0.00%
+buy +3 +Bedroom +House +In +Van +Nuys +Ca,Broad match,0,0, --,0.00%
+3 +Bedroom +Single +House +In +Northbrook +Il +for +sale,Broad match,0,0, --,0.00%
+2 +Bedroom +Condo +In +Santa +Clara +County +for +sale,Broad match,0,0, --,0.00%
+5 +Bedroom +Condo +In +Philadelphia +Pa +for +sale,Broad match,0,0, --,0.00%
+7 +Bedroom +Home +In +Lowell +Ma +for +sale,Broad match,0,0, --,0.00%
+5 +Bedroom +Condo +In +San +Francisco +Ca +for +sale,Broad match,0,0, --,0.00%
+5 +Bedroom +House +In +Alameda +County +for +sale,Broad match,0,0, --,0.00%
 +buy +Single +House +In +Austin,Broad match,0,0, --,0.00%
+buy +2 +Bedroom +Condo +In +Santa +Clara +County,Broad match,0,0, --,0.00%
+buy +4 +Bedroom +Home +In +Mesa +Az,Broad match,0,0, --,0.00%
+4 +Bedroom +House +In +Arapahoe +County +for +sale,Broad match,0,0, --,0.00%
+3 +Bedroom +Home +In +Trinidad +Co +for +sale,Broad match,0,0, --,0.00%
+buy +4 +Bedroom +Single +Family +House +In +View +Park +Ca,Broad match,0,0, --,0.00%
+buy +1 +Bedroom +Townhouse +In +Denver +County,Broad match,0,0, --,0.00%
+3 +Bedroom +House +In +Van +Nuys +Ca +for +sale,Broad match,0,0, --,0.00%
+buy +5 +Bedroom +Single +House +In +Cape +May +County,Broad match,0,0, --,0.00%
+buy +5 +Bedroom +Single +House +In +Durham +Nc,Broad match,0,0, --,0.00%
+3 +Bedroom +Single +House +In +Rocklin +Ca +for +sale,Broad match,0,0, --,0.00%
+buy +9 +Bedroom +Single +House +In +Colorado +Springs,Broad match,0,0, --,0.00%
 +Houses +In +Hemet +Ca +for +sale,Broad match,58,5,8.62%,0.00%
+buy +6 +Bedroom +Home +In +San +Diego +Ca,Broad match,0,0, --,0.00%
 +Homes +In +Smithfield +Nc +for +sale,Broad match,27,3,11.11%,0.00%
+buy +2 +Bedroom +House +In +Ocean +County,Broad match,0,0, --,0.00%
+buy +5 +Bedroom +Condo +In +Philadelphia +Pa,Broad match,0,0, --,0.00%
+buy +3 +Bedroom +Home +In +Chicago,Broad match,0,0, --,0.00%
+buy +1 +Bedroom +Single +House +In +San +Diego,Broad match,0,0, --,0.00%
+5 +Bedroom +Home +In +Fischer +Tx +for +sale,Broad match,0,0, --,0.00%
+buy +1 +Bedroom +House +In +Boston,Broad match,0,0, --,0.00%
+5 +Bedroom +Home +In +Glenview +Il +for +sale,Broad match,0,0, --,0.00%
+9 +Bedroom +Single +Family +House +In +Oakland +Ca +for +sale,Broad match,0,0, --,0.00%
+buy +2 +Bedroom +Home +In +Ocean +City +Nj,Broad match,0,0, --,0.00%
+buy +5 +Bedroom +Home +In +Mesa +Az,Broad match,0,0, --,0.00%
+buy +1 +Bedroom +Single +House +In +Firestone +Co,Broad match,0,0, --,0.00%
+buy +4 +Bedroom +Home +In +Durham +County,Broad match,0,0, --,0.00%
 +buy +Houses +In +Oceanside +Ca,Broad match,1,0,0.00%,0.00%
[6 Bedroom Coop In Los Angeles Ca for sale],Exact match,0,0, --,0.00%
[buy 1 Bedroom House In Sussex County],Exact match,0,0, --,0.00%
[4 Bedroom Home In Austin Tx for sale],Exact match,0,0, --,0.00%
[Houses In Leander Tx for sale],Exact match,0,0, --,0.00%
[4 Bedroom Single House In Mill Valley Ca for sale],Exact match,0,0, --,0.00%
[buy Homes In Portland Or],Exact match,0,0, --,0.00%
[buy 4 Bedroom Single Family House In New York County],Exact match,0,0, --,0.00%
[buy 5 Bedroom Home In Oakland Ca],Exact match,0,0, --,0.00%
[buy 2 Bedroom Home In Mecklenburg County],Exact match,0,0, --,0.00%
[buy 3 Bedroom Home In Sarasota County],Exact match,0,0, --,0.00%
[Condos In View Park Ca for sale],Exact match,0,0, --,0.00%
[buy 9 Bedroom Single Family House In Melbourne Beach Fl],Exact match,0,0, --,0.00%
[buy 9 Bedroom Single House In Durham Nc],Exact match,0,0, --,0.00%
[2 Bedroom Home In Dixon Il for sale],Exact match,0,0, --,0.00%
[buy 4 Bedroom Single House In Mill Valley Ca],Exact match,0,0, --,0.00%
[buy Homes In Hatfield Pa],Exact match,0,0, --,0.00%
[Multi Family House In Paramount Ca for sale],Exact match,0,0, --,0.00%
[buy 6 Bedroom Coop In Los Angeles Ca],Exact match,0,0, --,0.00%
[buy 5 Bedroom Home In Damascus Or],Exact match,0,0, --,0.00%
[1 Bedroom Home In Pima County for sale],Exact match,0,0, --,0.00%
[8 Bedroom Home In Santa Ana Ca for sale],Exact match,0,0, --,0.00%
[6 Bedroom Home In Winter Park Fl for sale],Exact match,0,0, --,0.00%
[buy Homes In Dunnellon Fl],Exact match,0,0, --,0.00%
[2 Bedroom Single House In Philadelphia Pa for sale],Exact match,0,0, --,0.00%
[buy 1 Bedroom Home In Essex County],Exact match,0,0, --,0.00%
[2 Bedroom Coop In Clackamas County for sale],Exact match,0,0, --,0.00%
[Homes In Dunnellon Fl for sale],Exact match,46,4,8.70%,0.00%
[Homes In Temecula Ca for sale],Exact match,58,2,3.45%,0.00%
[buy 5 Bedroom Townhouse In Boulder County],Exact match,0,0, --,0.00%
[5 Bedroom Condo In San Francisco for sale],Exact match,0,0, --,0.00%
[Homes In Smithfield Nc for sale],Exact match,0,0, --,0.00%
[buy 3 Bedroom Home In St. Johns County],Exact match,0,0, --,0.00%
[1 Bedroom Single Family House In Manatee County for sale],Exact match,0,0, --,0.00%
[3 Bedroom Home In Sarasota County for sale],Exact match,0,0, --,0.00%
[buy 2 Bedroom Townhouse In View Park Ca],Exact match,0,0, --,0.00%
[3 Bedroom Condo In Portland Or for sale],Exact match,0,0, --,0.00%
[buy 3 Bedroom Home In Rancho Palos Verdes Ca],Exact match,0,0, --,0.00%
[2 Bedroom Townhouse In Seminole County for sale],Exact match,0,0, --,0.00%
[buy 6 Bedroom Single House In Denver],Exact match,0,0, --,0.00%
[9 Bedroom Home In Washington for sale],Exact match,0,0, --,0.00%
[buy 2 Bedroom Condo In Napa County],Exact match,0,0, --,0.00%
[buy Homes In Nash County],Exact match,0,0, --,0.00%
[buy 5 Bedroom Condo In Jefferson County],Exact match,0,0, --,0.00%
[buy 1 Bedroom Single House In Denver],Exact match,0,0, --,0.00%
[2 Bedroom Single House In Riverside County for sale],Exact match,0,0, --,0.00%
[2 Bedroom Single House In San Bernardino County for sale],Exact match,0,0, --,0.00%
[buy 3 Bedroom Home In Washington Crossing Pa],Exact match,0,0, --,0.00%
[buy 1 Bedroom Home In Nash County],Exact match,0,0, --,0.00%
[Townhouse In Jacksonville for sale],Exact match,0,0, --,0.00%
[buy 1 Bedroom Home In Guadalupe County],Exact match,0,0, --,0.00%
[4 Bedroom Single Family House In Wake County for sale],Exact match,0,0, --,0.00%
[8 Bedroom Home In Barrington Il for sale],Exact match,0,0, --,0.00%
[buy 1 Bedroom House In Will County],Exact match,0,0, --,0.00%
[buy 2 Bedroom Townhouse In Carol Stream Il],Exact match,0,0, --,0.00%
[buy 4 Bedroom Single House In San Bernardino County],Exact match,0,0, --,0.00%
"""puprplebricks homes for sell""",Phrase match,0,0, --,0.00%
 +buy +Houses +In +Texas,Broad match,185,17,9.19%,0.00%
+buy +4 +Bedroom +Condo +In +Washington +County,Broad match,0,0, --,0.00%
+buy +4 +Bedroom +Single +Family +House +In +Phoenix +Az,Broad match,0,0, --,0.00%
+5 +Bedroom +Single +Family +House +In +Middlesex +County +for +sale,Broad match,0,0, --,0.00%
+buy +3 +Bedroom +Home +In +Huntington +Beach +Ca,Broad match,0,0, --,0.00%
+buy +2 +Bedroom +Home +In +La +Puente +Ca,Broad match,0,0, --,0.00%
"""multi homes for sale listings""",Phrase match,0,0, --,0.00%
+3 +Bedroom +Single +House +In +Arlington +Heights +Il +for +sale,Broad match,0,0, --,0.00%
+buy +1 +Bedroom +Home +In +District +Of +Columbia +County,Broad match,0,0, --,0.00%
+buy +3 +Bedroom +Single +Family +House +In +Philadelphia +Pa,Broad match,0,0, --,0.00%
+1 +Bedroom +Townhouse +In +San +Diego +County +for +sale,Broad match,0,0, --,0.00%
 +buy +Homes +In +Summerfield +Nc,Broad match,1,0,0.00%,0.00%
+buy +5 +Bedroom +Single +House +In +Phoenix,Broad match,0,0, --,0.00%
+5 +Bedroom +Condo +In +Kings +County +for +sale,Broad match,0,0, --,0.00%
+buy +8 +Bedroom +Home +In +New +City +Ny,Broad match,0,0, --,0.00%
+1 +Bedroom +Single +House +In +Elk +Grove +Ca +for +sale,Broad match,0,0, --,0.00%
 +Townhouse +In +Jacksonville +Fl +for +sale,Broad match,47,3,6.38%,0.00%
+4 +Bedroom +House +In +Philadelphia +County +for +sale,Broad match,0,0, --,0.00%
+buy +6 +Bedroom +Townhouse +In +Fairfax +County,Broad match,0,0, --,0.00%
+4 +Bedroom +Single +Family +House +In +Phoenix +Az +for +sale,Broad match,0,0, --,0.00%
 +buy +Homes +In +Bergen +County,Broad match,24,4,16.67%,0.00%
